order_id,order_datetime,city,zone,restaurant,cuisine,items_count,order_value_egp,discount_egp,payment_method,courier_id,vehicle_type,distance_km,prep_minutes,promised_minutes,actual_minutes,customer_rating,customer_id,order_status,courier_notes,reordered_within_30d
ORD02886,3/13/2025 18:51,Minya,Ard Sultan,Basbousa Bar,Desserts,5,221 EGP,0,Card,C003,Bicycle,3.8,5,30,26,5,U0953,Delivered,,1
ORD02204,3/23/2025 13:15,Minya,Corniche El-Nil,Samak El-Balad,Fish,6,806,0,Cash,C078,Tuk-tuk,1.4,22,25,22,5,U0082,Delivered,,1
ORD03492,1/28/2025 14:28,Minya,El-Mahatta,El-Nil Fish,Fish,2,EGP 289,31,Card,C030,Bicycle,2.4,20,25,31,5,U1145,Delivered,,1
ORD00310,2/28/2025 21:33,Minya,El-Gamaa,Slice Minya,Pizza,6,731 EGP,0,Cash,C025,Motorcycle,6.3,17,35,41,4,U1132,Delivered,re-assigned,1
ORD01175,1/2/2025 20:42,Menia,Wast El-Balad,Hadouta Masreya,Egyptian,4,196,25,Card,C110,Motorcycle,1.2,13,25,30,5,U0344,Delivered,address unclear,1
ORD02566,5/26/2025 16:48,El-Minya,Wast El-Balad,Koshary El-Sheikh,Egyptian,5,EGP 271,52,Cash,C052,Tuk-tuk,0.7,7,20,16,5,U0613,Delivered,,1
ORD00892,2/27/2025 19:42,Abu Qurqas,Abu Qurqas,Bahary Corner,Fish,4,484,0,Card,C084,Motorcycle,15.2,30,50,75,3,U1421,Delivered,,0
ORD00846,5/5/2025 20:28,Minya,Shalaby,Basbousa Bar,Desserts,5,280 EGP,31,Wallet,C098,Motorcycle,0,7,25,24,5,U0517,Delivered,,0
ORD00289,4/30/2025 22:56, Minya,Ard Sultan,Bites Burger,Burgers,3,225 EGP,37,Cash,C029,Motorcycle,2.7,18,25,18,5,U0430,Delivered,,1
ORD03670,20/05/2025 19:08,Minya,El-Sahel,Sheikh El-Balad,Grills,1,167 EGP,25,Cash,C025,Tuk-tuk,3,29,25,59,2,U1203,Delivered,,0
ORD02579,30/04/2025 19:18,ABU QURQAS,Abu Qurqas,Bahary Corner,Fish,5,557,0,Wallet,C028,Tuk-tuk,18,31,60,105,2,U1133,Delivered,,0
ORD00088,1/22/2025 17:53,Minya,Nazlet Hussein,Farag Kebab,Grills,5,829 EGP,0,Cash,C059,Bicycle,5.8,20,35,44,4,U0943,Delivered,,0
ORD03364,12/2/2025 22:27,Minya,Nazlet Hussein,Foul El-Mahatta,Egyptian,5,190 EGP,0,Cash,C095,Motorcycle,6.5,11,35,26,5,U1121,Delivered,,1
ORD03440,1/2/2025 22:19,Minya,Corniche El-Nil,Sultan Grill,Grills,2,348 EGP,0,Cash,C105,Tuk-tuk,0.6,17,20,16,,U1393,Delivered,,1
ORD01573,2/19/2025 19:39,El Minya,El-Mahatta,Hadouta Masreya,Egyptian,1,EGP 57,0,Cash,C011,Tuk-tuk,3.8,13,30,28,5,U0504,Delivered,,1
ORD01690,2/19/2025 16:16,El Minya,Shalaby,Slice Minya,Pizza,6,EGP 705,0,Cash,C091,Motorcycle,3.7,13,30,30,,U0180,Delivered,,1
ORD02638,1/20/2025 22:51,New Minya,New Minya,Koshary El-Sheikh,Egyptian,3,EGP 201,0,Cash,C005,Bicycle,12.9,12,50,96,,U0481,Delivered,,1
ORD00647,2/12/2025 20:49,Minya,Ard Sultan,Sheikh El-Balad,Grills,6,810 EGP,154,Card,C045,Motorcycle,2.7,31,25,43,4,U1309,Delivered,,1
ORD03174,1/13/2025 14:38, Minya,El-Sahel,Om Ali House,Desserts,5,305 EGP,0,Cash,C030,Motorcycle,3.3,6,25,8,5,U0060,Delivered,,0
ORD02494,5/7/2025 22:32,Minya,Abu Helal,El-Nil Fish,Fish,1,EGP 160,0,Cash,C105,Motorcycle,4.2,27,30,31,5,U0494,Delivered,,1
ORD02380,5/4/2025 19:04,new minya,New Minya,Basbousa Bar,Desserts,1,57 EGP,0,Cash,C062,Bicycle,10,16,40,89,2,U0250,Delivered,,0
ORD02230,5/16/2025 14:43,Minya,Ard Sultan,Basbousa Bar,Desserts,5,EGP 277,40,Cash,C056,Motorcycle,4.1,14,30,22,5,U0438,Delivered,,1
ORD00155,4/19/2025 15:20,Minya,Wast El-Balad,El-Abd Minya,Desserts,5,323,0,Cash,C022,Bicycle,4.6,9,30,30,5,U0705,Delivered,,0
ORD02075,4/17/2025 13:24,Minya,El-Gamaa,Forno Nile,Pizza,1,EGP 111,0,Cash,C019,Tuk-tuk,5,24,30,39,4,U0949,Delivered,,0
ORD01877,5/17/2025 17:28,El-Minya,Ard Sultan,Crispy House,Burgers,4,316 EGP,42,Card,C088,Motorcycle,4.1,16,30,29,5,U1183,Delivered,,1
ORD00373,3/5/2025 12:17,Minya ,El-Sahel,Koshary El-Sheikh,Egyptian,2,104 EGP,0,Cash,C023,Motorcycle,5.6,11,30,28,5,U1350,Delivered,,1
ORD02433,6/28/2025 19:48,New Minya,New Minya,Hadouta Masreya,Egyptian,6,295,0,Card,C056,Motorcycle,11.1,17,45,58,5,U0971,Delivered,,0
ORD00944,1/12/2025 19:54,El Minya,Corniche El-Nil,Koshary El-Sheikh,Egyptian,5,246,0,Cash,C110,Motorcycle,3.7,9,30,34,4,U1216,Delivered,,0
ORD01928,1/21/2025 20:39, Minya,Shalaby,Samak El-Balad,Fish,1,161,16,Cash,C110,Motorcycle,2.8,24,25,47,4,U1066,Delivered,,0
ORD01329,5/7/2025 17:05,Minya,Wast El-Balad,Forno Nile,Pizza,6,667 EGP,0,Card,C019,Motorcycle,1.8,27,25,42,4,U0190,Delivered,,0
ORD00908,8/3/2025 18:57,Minya ,Ard Sultan,Om Ali House,Desserts,3,213,0,Cash,C015,Motorcycle,4.6,6,30,13,4,U1021,Delivered,,1
ORD02296,2/8/2025 11:48,New Minya,New Minya,Sheikh El-Balad,Grills,1,EGP 112,0,Card,C040,Tuk-tuk,10.6,29,45,64,3,U1408,Delivered,,0
ORD02832,3/1/2025 16:41,Menia,Abu Helal,Sultan Grill,Grills,4,593 EGP,53,Cash,C057,Tuk-tuk,3.4,16,30,25,4,U0988,Delivered,,0
ORD01504,1/18/2025 12:34,Minya,Abu Helal,Sultan Grill,Grills,2,251 EGP,50,Cash,C107,Motorcycle,1.5,27,25,25,4,U1263,Delivered,,1
ORD02010,29/03/2025 17:52,Minya,Shalaby,El-Nil Fish,Fish,6,866,194,Card,C050,Motorcycle,3.9,22,30,31,5,U1044,Delivered,,0
ORD01533,5/13/2025 19:17,Minya,Wast El-Balad,Bites Burger,Burgers,6,556 EGP,34,Cash,C098,Motorcycle,2.6,11,25,20,4,U1055,Delivered,,1
ORD01618,12/4/2025 12:02,New Minya ,New Minya,Burger Corniche,Burgers,3,EGP 217,27,Cash,C025,Tuk-tuk,11.8,14,45,56,,U0617,Delivered,,0
ORD02129,1/28/2025 21:30,New Minya,New Minya,Koshary El-Sheikh,Egyptian,1,EGP 67,9,Wallet,C059,Tuk-tuk,12,18,45,69,3,U0132,Delivered,,0
ORD02191,1/20/2025 19:22,Minya,Abu Helal,Koshary El-Sheikh,Egyptian,5,277 EGP,0,Cash,C049,Bicycle,3.4,5,30,33,,U1014,Delivered,gate closed,1
ORD03040,5/17/2025 17:07,Minya,Ard Sultan,Om Ali House,Desserts,1,53 EGP,0,Card,C001,Bicycle,3.8,6,30,24,5,U0936,Delivered,,0
ORD00905,2/19/2025 18:19,Minya,El-Mahatta,Basbousa Bar,Desserts,5,274 EGP,0,Card,C091,Tuk-tuk,2.6,15,25,29,,U0175,Delivered,,0
ORD01339,2/18/2025 21:09,Minya,Nazlet Hussein,Bites Burger,Burgers,4,EGP 320,30,Cash,C096,Motorcycle,7.2,14,35,42,4,U0249,Delivered,,0
ORD03915,3/3/2025 19:01, Minya,Wast El-Balad,Pizza Roma,Pizza,4,676,96,Cash,C042,Bicycle,1.6,16,25,23,5,U0221,Delivered,,0
ORD01770,4/12/2025 15:52,MINYA,Wast El-Balad,Om Ali House,Desserts,6,EGP 223,51,Card,C016,Motorcycle,1,9,25,10,,U0365,Delivered,,0
ORD03352,3/19/2025 18:27,El Minya,Abu Helal,Burger Corniche,Burgers,5,440 EGP,0,Cash,C038,Motorcycle,4.2,13,30,21,5,U0556,Delivered,,1
ORD01565,6/20/2025 17:05, Minya,Corniche El-Nil,Farag Kebab,Grills,5,748,0,Cash,C094,Bicycle,1.8,23,25,28,5,U0406,Delivered,,1
ORD03117,4/10/2025 21:36,New Minya,New Minya,El-Dawar,Egyptian,1,59 EGP,0,Card,C080,Motorcycle,11.1,7,45,46,5,U0533,Delivered,,0
ORD02689,1/9/2025 22:27,Minya,Abu Helal,Om Ali House,Desserts,1,60 EGP,6,Card,C012,Motorcycle,2,13,25,20,5,U0308,Delivered,,0
ORD00635,2/22/2025 23:14,Abu Qurqas,Abu Qurqas,Tamara Sweets,Desserts,1,EGP 71,0,Cash,C086,Motorcycle,16.7,7,55,56,4,U0806,Delivered,,1
ORD02065,11/1/2025 19:20,El-Minya,Ard Sultan,Pizza Roma,Pizza,1,111,0,Cash,C006,Tuk-tuk,2.5,16,25,32,5,U0788,Delivered,,1
ORD03033,5/19/2025 21:51,MINYA,Abu Helal,Sheikh El-Balad,Grills,6,"1,030 EGP",0,Wallet,C009,Bicycle,3.3,32,25,71,2,U1137,Delivered,,0
ORD03104,4/22/2025 13:06,Minya,Corniche El-Nil,Crispy House,Burgers,1,EGP 92,0,Cash,C078,Motorcycle,3.4,20,30,28,4,U0624,Delivered,,0
ORD02873,4/21/2025 22:27,Abu Qurqas,Abu Qurqas,Om Ali House,Desserts,6,466,0,Card,C075,Motorcycle,15.5,9,55,40,5,U0703,Delivered,,0
ORD02856,3/16/2025 15:19,Minya,Wast El-Balad,Koshary El-Sheikh,Egyptian,6,329,0,Cash,C013,Bicycle,3.2,8,25,32,4,U1330,Delivered,,0
ORD03603,4/11/2025 16:27,minya,El-Mahatta,Tamara Sweets,Desserts,3,165 EGP,24,Card,C072,Motorcycle,1.7,17,25,24,5,U0016,Delivered,,1
ORD04029,26/05/2025 22:23,Minya,El-Gamaa,Forno Nile,Pizza,2,181 EGP,0,Cash,C097,Motorcycle,6.6,25,35,35,4,U1304,Delivered,,0
ORD02762,5/28/2025 13:03,Menia,El-Mahatta,Bites Burger,Burgers,1,98,0,Cash,C107,Motorcycle,4,14,30,29,5,U0618,Delivered,,0
ORD02641,6/10/2025 22:29,Minya,Abu Helal,Om Ali House,Desserts,2,92 EGP,0,Wallet,C053,Motorcycle,5.2,15,30,36,,U1277,Delivered,,1
ORD00781,2/19/2025 15:45,Minya,Ard Sultan,El-Nil Fish,Fish,6,"EGP 1,068",0,Card,C004,Bicycle,2.7,23,25,31,5,U0139,Delivered,,1
ORD00186,6/20/2025 21:21,Minya,Corniche El-Nil,Farag Kebab,Grills,6,"1,007",0,Cash,C104,Motorcycle,1.4,20,25,28,5,U0645,Delivered,,1
ORD02569,2/13/2025 17:49,Minya,El-Sahel,Bites Burger,Burgers,1,121 EGP,0,Card,C106,Tuk-tuk,4.6,12,30,22,5,U0347,Delivered,,1
ORD02397,2/21/2025 14:28,minya,Wast El-Balad,El-Abd Minya,Desserts,5,EGP 219,23,Wallet,C092,Bicycle,2.3,9,25,19,,U1286,Delivered,,0
ORD01884,6/22/2025 13:23,Minya,Ard Sultan,Crispy House,Burgers,5,487,39,Cash,C026,Bicycle,5.3,17,30,44,4,U1089,Delivered,,0
ORD01085,3/13/2025 18:45,El-Minya,Corniche El-Nil,Farag Kebab,Grills,3,309 EGP,0,Cash,C025,Motorcycle,,28,25,36,5,U0400,Delivered,,1
ORD01287,5/28/2025 21:18,Minya,Ard Sultan,Bahary Corner,Fish,1,173,19,Cash,C040,Bicycle,5.3,30,30,62,,U1176,Delivered,,1
ORD01555,28/01/2025 23:46,New Minya ,New Minya,El-Abd Minya,Desserts,3,129 EGP,0,Cash,C047,Motorcycle,12.4,6,45,32,5,U0206,Delivered,,1
ORD01210,5/24/2025 14:29,Minya,El-Sahel,Sheikh El-Balad,Grills,2,333,0,Card,C007,Tuk-tuk,5.3,29,30,44,,U0424,Delivered,,0
ORD03225,12/3/2025 14:23,El Minya,Ard Sultan,Sheikh El-Balad,Grills,3,298 EGP,0,Card,C021,Motorcycle,3.7,34,30,41,4,U1301,Delivered,gate closed,1
ORD01231,9/3/2025 13:08,Minya,Shalaby,Farag Kebab,Grills,2,310 EGP,17,Cash,C025,Bicycle,2.4,21,25,31,,U0392,Delivered,,1
ORD00217,1/24/2025 15:47,Minya ,Wast El-Balad,Tamara Sweets,Desserts,1,61 EGP,0,Cash,C048,Tuk-tuk,1.4,7,25,17,5,U0967,Delivered,,1
ORD03285,8/2/2025 13:06,Minya,El-Mahatta,Koshary El-Sheikh,Egyptian,3,156,31,Cash,C065,Bicycle,3.6,14,30,29,4,U0234,Delivered,,0
ORD02668,1/10/2025 17:40,El-Minya,Ard Sultan,Farag Kebab,Grills,2,261,0,Cash,C049,Bicycle,2.1,21,25,30,5,U0726,Delivered,,1
ORD03122,4/22/2025 22:20,El-Minya,El-Mahatta,Koshary El-Sheikh,Egyptian,2,100,0,Cash,C054,Bicycle,2.9,8,25,15,5,U0496,Delivered,,0
ORD02603,20/04/2025 13:04,Minya,Wast El-Balad,Crispy House,Burgers,5,397,0,Card,C072,Bicycle,1.2,16,25,21,5,U1389,Delivered,,1
ORD02025,5/24/2025 20:30,minya,El-Gamaa,Forno Nile,Pizza,6,559 EGP,0,Cash,C042,Motorcycle,6,25,35,49,4,U0549,Delivered,,1
ORD00698,6/5/2025 17:58,minya,Abu Helal,Sheikh El-Balad,Grills,1,157,28,Cash,C093,Motorcycle,3.5,31,30,39,4,U0235,Delivered,,0
ORD01003,6/7/2025 13:25,Abu Qurqas,Abu Qurqas,El-Nil Fish,Fish,3,554 EGP,98,Cash,C025,Bicycle,18.4,22,60,142,,U1165,Delivered,,0
ORD01787,1/1/2025 17:27,Minya,El-Sahel,Koshary El-Sheikh,Egyptian,6,254,0,Cash,C101,Motorcycle,4.3,12,30,16,,U0515,Delivered,,0
ORD01902,4/7/2025 18:56,MINYA,El-Sahel,Sheikh El-Balad,Grills,3,"2,210",315,Cash,C007,Tuk-tuk,2.8,27,25,39,5,U0689,Delivered,address unclear,1
ORD00842,5/13/2025 18:05,Minya,El-Sahel,El-Nil Fish,Fish,1,110 EGP,0,Wallet,C034,Motorcycle,6,22,35,36,5,U1201,Delivered,,1
ORD00105,2/16/2025 18:08,Minya,Shalaby,Forno Nile,Pizza,3,EGP 355,0,Cash,C071,Motorcycle,3.1,26,25,29,4,U1222,Delivered,,0
ORD03761,5/6/2025 20:40,minya,Wast El-Balad,Farag Kebab,Grills,3,EGP 317,0,Cash,C052,Motorcycle,3.5,28,30,48,3,U0361,Delivered,,0
ORD03678,2/13/2025 20:19,Minya,Abu Helal,El-Nil Fish,Fish,4,799 EGP,91,Cash,C021,Bicycle,3.5,30,30,64,3,U0699,Delivered,,0
ORD00435,2/13/2025 21:13, Minya,Corniche El-Nil,Foul El-Mahatta,Egyptian,5,283 EGP,70,Wallet,C003,Motorcycle,2.7,13,25,38,4,U0741,Delivered,address unclear,0
ORD01506,17/03/2025 22:27,Minya,El-Gamaa,Bahary Corner,Fish,2,EGP 417,0,Cash,C075,Tuk-tuk,7.3,31,35,53,3,U1029,Delivered,,0
ORD02547,4/5/2025 18:27,Minya,El-Sahel,El-Nil Fish,Fish,4,EGP 534,0,Cash,C008,Bicycle,3.1,24,25,40,,U0924,Delivered,,0
ORD01845,9/3/2025 23:26,New Minya,New Minya,El-Abd Minya,Desserts,2,127 EGP,0,Wallet,C076,Motorcycle,11.2,6,45,30,,U1370,Delivered,,0
ORD01247,1/2/2025 12:43,New Minya ,New Minya,Koshary El-Sheikh,Egyptian,4,EGP 279,0,Cash,C028,Tuk-tuk,11.6,7,45,43,5,U0561,Delivered,,0
ORD03946,5/20/2025 19:58,minya,Shalaby,Bahary Corner,Fish,1,188,0,Card,C002,Motorcycle,4.4,36,30,53,4,U0722,Delivered,,0
ORD01915,4/10/2025 16:44,Abu Qurqas,Abu Qurqas,Sheikh El-Balad,Grills,2,EGP 286,38,Card,C071,Motorcycle,17.2,34,55,78,,U0808,Delivered,,0
ORD01046,15/05/2025 13:40,El-Minya,Nazlet Hussein,Sultan Grill,Grills,3,257 EGP,0,Cash,C029,Motorcycle,6.4,22,35,37,4,U0782,Delivered,,1
ORD01319,2/23/2025 18:17,Minya ,Wast El-Balad,Sultan Grill,Grills,2,284 EGP,0,Cash,C101,Motorcycle,0.6,21,20,27,4,U0448,Delivered,,1
ORD01305,4/26/2025 20:58, Minya,El-Mahatta,Om Ali House,Desserts,1,59 EGP,0,Cash,C108,Motorcycle,2.6,9,25,23,4,U1038,Delivered,,1
ORD04057,5/4/2025 20:24,Minya,Corniche El-Nil,Forno Nile,Pizza,2,133,29,Wallet,C052,Motorcycle,2.4,29,25,45,5,U0981,Delivered,,1
ORD00641,3/6/2025 19:08,Minya ,Wast El-Balad,El-Nil Fish,Fish,3,EGP 556,0,Cash,C093,Motorcycle,2.7,20,25,32,5,U0145,Delivered,,1
ORD02180,3/13/2025 18:30,Abu Qorqas,Abu Qurqas,Om Ali House,Desserts,1,76,0,Wallet,C010,Motorcycle,15.2,7,50,42,5,U0152,Delivered,,0
ORD03126,28/05/2025 22:24,Menia,Wast El-Balad,Om Ali House,Desserts,1,EGP 57,11,Cash,C089,Motorcycle,1.1,14,25,17,4,U1122,Delivered,,1
ORD02808,3/11/2025 21:15,Minya,El-Gamaa,Hadouta Masreya,Egyptian,1,60,0,Cash,C012,Tuk-tuk,8.2,10,40,39,5,U0770,Delivered,,0
ORD02975,1/23/2025 23:07,El Minya,El-Mahatta,Sultan Grill,Grills,6,EGP 707,0,Cash,C083,Tuk-tuk,3.8,17,30,33,,U0634,Delivered,,1
ORD02275,5/18/2025 21:16,MINYA,Wast El-Balad,Bites Burger,Burgers,5,362,0,Wallet,C019,Tuk-tuk,0.6,19,20,27,4,U0147,Delivered,,1
ORD03427,1/22/2025 20:58,Minya,Wast El-Balad,Bites Burger,Burgers,5,548 EGP,101,Wallet,C017,Motorcycle,2.5,13,25,27,5,U0867,Delivered,,1
ORD01888,4/6/2025 11:16,New Minya,New Minya,Sheikh El-Balad,Grills,2,352 EGP,0,Card,C048,Bicycle,10.5,33,45,93,3,U0064,Delivered,,0
ORD01712,5/20/2025 12:54,Minya,El-Gamaa,Slice Minya,Pizza,6,EGP 598,0,Cash,C094,Tuk-tuk,6.8,16,35,38,5,U0564,Delivered,,1
ORD03396,2/10/2025 13:03,El Minya,Abu Helal,Crispy House,Burgers,4,351 EGP,0,Card,C077,Tuk-tuk,2.3,11,25,19,4,U0532,Delivered,,0
ORD00019,4/1/2025 21:30,minya,El-Mahatta,Bites Burger,Burgers,2,163,0,Cash,C059,Motorcycle,3.9,13,30,26,5,U0561,Delivered,,1
ORD01744,2/2/2025 12:13,Minya,El-Gamaa,Forno Nile,Pizza,1,114 EGP,0,Card,C006,Motorcycle,4.9,25,30,35,4,U0088,Delivered,,1
ORD01461,4/16/2025 14:45,minya,El-Gamaa,El-Nil Fish,Fish,2,327 EGP,0,Cash,C028,Motorcycle,6,25,35,39,4,U1144,Delivered,,1
ORD01154,1/29/2025 22:49,minya,El-Mahatta,El-Abd Minya,Desserts,6,410,86,Card,C001,Tuk-tuk,3.5,9,30,18,5,U1017,Delivered,,0
ORD02783,4/28/2025 14:23,Minya,El-Mahatta,Foul El-Mahatta,Egyptian,4,148 EGP,0,Card,C039,Motorcycle,1.7,14,25,14,4,U0184,Delivered,,0
ORD02622,5/17/2025 21:32,Minya ,Shalaby,Sheikh El-Balad,Grills,3,375 EGP,54,Card,C030,Bicycle,3.6,25,30,39,4,U1411,Delivered,,1
ORD03933,2/8/2025 22:07,Minya,Ard Sultan,El-Nil Fish,Fish,5,964 EGP,183,Cash,C060,Motorcycle,5.9,23,35,34,4,U1293,Delivered,,1
ORD01468,3/10/2025 16:25,MINYA,Shalaby,Samak El-Balad,Fish,4,590 EGP,0,Cash,C031,Motorcycle,3.3,19,25,30,4,U0236,Delivered,,1
ORD01766,4/3/2025 19:01,Minya,El-Sahel,Basbousa Bar,Desserts,5,"1,850 EGP",0,Cash,C080,Motorcycle,4.5,11,30,36,4,U0303,Delivered,,1
ORD02687,4/1/2025 14:58,minya,El-Sahel,Bites Burger,Burgers,2,188,0,Cash,C056,Motorcycle,6.3,14,35,31,4,U0311,Delivered,,0
ORD00346,3/13/2025 20:09,Minya,Ard Sultan,Tamara Sweets,Desserts,4,138,23,Card,C004,Bicycle,2,10,25,21,5,U1344,Delivered,,0
ORD03989,23/02/2025 17:08,Menia,Abu Helal,Forno Nile,Pizza,4,331 EGP,0,Card,C067,Motorcycle,3.3,29,25,36,4,U0983,Delivered,,1
ORD03407,1/25/2025 15:41,new minya,New Minya,Bahary Corner,Fish,5,EGP 669,0,Cash,C077,Motorcycle,9,39,40,64,3,U0479,Delivered,,0
ORD01197,5/4/2025 17:01,Minya,Shalaby,Samak El-Balad,Fish,5,659 EGP,0,Cash,C006,Motorcycle,3.5,20,30,35,5,U0154,Delivered,,1
ORD03065,1/8/2025 20:46,MINYA,Wast El-Balad,Sheikh El-Balad,Grills,6,806 EGP,0,Card,C046,Motorcycle,2.1,31,25,52,3,U0830,Delivered,,0
ORD00952,1/28/2025 23:23,Minya,Ard Sultan,Slice Minya,Pizza,2,175 EGP,34,Cash,C047,Motorcycle,2.4,19,25,27,5,U0063,Delivered,,1
ORD02780,10/4/2025 19:10,Menia,El-Mahatta,Tamara Sweets,Desserts,4,146 EGP,25,Card,C067,Tuk-tuk,0.6,11,20,28,4,U1346,Delivered,,0
ORD01854,3/30/2025 20:53,New Minya ,New Minya,Slice Minya,Pizza,1,119 EGP,17,Wallet,C094,Motorcycle,13.4,16,50,62,4,U0690,Delivered,,1
ORD03151,5/13/2025 12:39,Menia,Corniche El-Nil,Koshary El-Sheikh,Egyptian,6,350 EGP,0,Cash,C019,Motorcycle,1.1,7,25,6,5,U0265,Delivered,,1
ORD01453,3/21/2025 22:37,Minya,Ard Sultan,Slice Minya,Pizza,3,356 EGP,0,Card,C100,Tuk-tuk,5,22,30,44,4,U0758,Delivered,,0
ORD00120,6/4/2025 23:55, Minya,El-Mahatta,Pizza Roma,Pizza,3,403,0,Wallet,C067,Motorcycle,5.2,14,30,26,5,U0526,Delivered,,1
ORD03579,4/4/2025 22:21,MINYA,Abu Helal,Basbousa Bar,Desserts,6,282 EGP,0,Cash,C031,Motorcycle,3.6,10,30,22,5,U0682,Delivered,,0
ORD04088,5/18/2025 21:00,Abu Qurqas,Abu Qurqas,El-Nil Fish,Fish,6,EGP 999,0,Cash,C108,Bicycle,15.6,19,55,134,1,U1222,Delivered,,0
ORD02104,5/27/2025 21:03,Minya,Corniche El-Nil,Pizza Roma,Pizza,3,223 EGP,0,Cash,C074,Motorcycle,3.3,17,25,34,,U0607,Delivered,,1
ORD00238,2/16/2025 19:37,Minya,Nazlet Hussein,El-Nil Fish,Fish,4,626,0,Cash,C051,Motorcycle,5.9,27,35,55,,U1247,Delivered,,0
ORD01072,3/29/2025 20:38,Minya,Abu Helal,Hadouta Masreya,Egyptian,2,EGP 115,21,Cash,C010,Motorcycle,1.1,18,25,39,3,U0959,Delivered,,0
ORD02891,6/12/2025 19:25,Minya,El-Mahatta,Crispy House,Burgers,4,EGP 305,47,Cash,C066,Bicycle,2.5,18,25,42,,U0919,Delivered,,1
ORD02810,1/6/2025 21:03,El Minya,El-Mahatta,Burger Corniche,Burgers,2,EGP 208,0,Wallet,C090,Motorcycle,3.9,9,30,39,4,U1210,Delivered,,1
ORD04162,1/24/2025 18:48,Minya,El-Mahatta,El-Nil Fish,Fish,4,642 EGP,0,Card,C038,Motorcycle,2.9,20,25,34,5,U0916,Delivered,gate closed,1
ORD00875,3/1/2025 11:09,El Minya,Abu Helal,Bahary Corner,Fish,3,440 EGP,0,Card,C100,Bicycle,5.4,32,30,52,,U0494,Delivered,,0
ORD00290,2/22/2025 14:13,El-Minya El-Gedida,New Minya,Foul El-Mahatta,Egyptian,3,146 EGP,19,Cash,C002,Motorcycle,11.5,4,45,30,4,U0219,Delivered,customer not answering,1
ORD01346,3/6/2025 21:29,new minya,New Minya,Sultan Grill,Grills,4,419 EGP,0,Card,C080,Motorcycle,11.4,14,45,43,,U1288,Delivered,,1
ORD03805,1/30/2025 18:43,Minya,El-Sahel,Pizza Roma,Pizza,4,EGP 373,0,Cash,C067,Motorcycle,4.5,24,30,37,,U1087,Delivered,gate closed,0
ORD03889,3/11/2025 19:41,Minya,El-Sahel,Forno Nile,Pizza,6,429 EGP,22,Cash,C055,Tuk-tuk,6.1,31,35,61,,U1405,Delivered,,0
ORD02465,4/9/2025 18:05,Minya ,Wast El-Balad,Sultan Grill,Grills,6,848 EGP,0,Card,C049,Motorcycle,3.3,18,25,28,,U0065,Delivered,,0
ORD01342,2/17/2025 19:58,minya,Abu Helal,Bahary Corner,Fish,4,496,0,Cash,C009,Tuk-tuk,3.2,30,25,41,4,U1440,Delivered,,1
ORD03476,6/28/2025 12:02,El Minya,El-Mahatta,El-Nil Fish,Fish,5,580 EGP,0,Cash,C069,Bicycle,2.7,22,25,27,5,U0137,Delivered,,1
ORD02003,2/25/2025 19:55,El-Minya,El-Mahatta,El-Abd Minya,Desserts,3,110,0,Card,C068,Motorcycle,2.1,11,25,20,5,U0026,Delivered,,0
ORD03360,4/9/2025 21:17,MINYA,El-Gamaa,Hadouta Masreya,Egyptian,2,108 EGP,0,Wallet,C059,Tuk-tuk,6.7,12,35,44,5,U0408,Delivered,,1
ORD02958,3/13/2025 11:23,Menia,El-Sahel,Basbousa Bar,Desserts,4,228 EGP,0,Card,C091,Motorcycle,4.8,6,30,15,,U0279,Delivered,,0
ORD02705,2/20/2025 19:51,Minya,Shalaby,Bahary Corner,Fish,3,418 EGP,85,Cash,C021,Motorcycle,3.9,26,30,46,5,U0696,Delivered,,1
ORD01958,5/14/2025 19:11,El Minya,Ard Sultan,Bites Burger,Burgers,1,76,0,Cash,C096,Tuk-tuk,1.4,12,25,27,4,U0876,Delivered,,1
ORD00089,1/21/2025 18:24,Minya,El-Mahatta,Hadouta Masreya,Egyptian,2,EGP 103,0,Card,C069,Tuk-tuk,0.6,19,20,23,5,U0188,Delivered,,1
ORD01159,2/3/2025 15:53,Minya,Wast El-Balad,El-Dawar,Egyptian,6,284 EGP,0,Cash,C100,Motorcycle,0.6,16,20,11,5,U0380,Delivered,,1
ORD02986,6/26/2025 19:12,Minya,Wast El-Balad,Sheikh El-Balad,Grills,5,EGP 689,126,Cash,C009,Motorcycle,0.6,29,20,44,,U1417,Delivered,,1
ORD03018,5/10/2025 17:34,minya,Shalaby,Foul El-Mahatta,Egyptian,1,EGP 58,3,Cash,C091,Motorcycle,4,12,30,19,5,U0701,Delivered,,0
ORD02709,6/20/2025 12:15,Minya,El-Mahatta,Slice Minya,Pizza,6,693 EGP,0,Cash,C072,Motorcycle,3.7,20,30,26,5,U0136,Delivered,,1
ORD02614,1/15/2025 20:14,Minya,Ard Sultan,Hadouta Masreya,Egyptian,3,155,0,Cash,C067,Motorcycle,2.4,13,25,38,,U0255,Delivered,,0
ORD00999,31/03/2025 20:12,Minya,Wast El-Balad,Sultan Grill,Grills,5,554 EGP,0,Wallet,C069,Tuk-tuk,2,19,25,46,,U1118,Delivered,,1
ORD03755,2/26/2025 21:50,Minya,El-Mahatta,Forno Nile,Pizza,2,EGP 184,0,Card,C049,Tuk-tuk,3.1,25,25,54,3,U1021,Delivered,,0
